smiles,MolWt,LogP,HBD,HBA,QED,Lipinski_Pass,Toxicity_Score
NC(=O)c1ccc([N+](=O)[O-])cc1Cl,200.581,1.3471,1,3,0.5774714941546268,True,0.0
Nc1cccnc1,94.117,0.6638000000000001,1,2,0.5126510027980979,True,0.0
CC(C)OCCO,104.149,0.4037,1,2,0.5613868084500069,True,0.0
CC(C)CCO,88.14999999999999,1.0248,1,1,0.5340885234757722,True,0.0
C=C(C)C(=O)OCC(C)C,142.19799999999998,1.7617,0,2,0.4430772403067042,True,0.0
COS(=O)(=O)[O-].C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1,389.5170000000001,3.4517000000000024,0,4,0.4580907235233614,True,0.0
CC(=O)c1ccc([N+](=O)[O-])cc1,165.148,1.7974,0,3,0.381035510605069,True,0.0
Nc1cccc([N+](=O)[O-])c1,138.126,1.177,1,3,0.35954360900709126,True,0.0
CC(=O)CCl,92.525,0.8142,0,1,0.43777913266239754,True,0.0
C=C(C)c1ccccc1,118.17899999999995,2.7197000000000005,0,0,0.5315253963209767,True,0.0
O=C(Cl)c1c(Cl)cccc1Cl,209.45900000000003,3.3724000000000007,0,1,0.6482200511419867,True,0.0
C1CN(CCOCCN2CCOCC2)CCO1,244.3349999999999,-0.332599999999998,0,5,0.5976277557509817,True,0.0
COc1ccc(C=O)cc1OC,166.17599999999996,1.5162999999999998,0,3,0.6383852121799833,True,0.08333333333333333
CCOC(=O)CC,102.133,0.9595,0,2,0.485245073645189,True,0.0
C=CC(=O)NC(C)(C)C,127.18699999999998,1.0871,1,1,0.524697749403158,True,0.0
COC(=O)CCCCC(=O)OC,174.196,0.8927999999999998,0,4,0.4585619491319411,True,0.0
COCCOC(=O)c1ccccc1C(=O)OCCOC,282.292,1.2930000000000001,0,6,0.5283556113126747,True,0.0
COc1cc(CCN)cc(OC)c1OC,211.261,1.2136000000000002,1,4,0.7950998224200284,True,0.08333333333333333
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],335.28200000000004,4.148200000000004,0,5,0.5514127435955851,True,0.08333333333333333
CN1C(=O)OC(C)(C)C1=O,143.142,0.37359999999999993,0,3,0.4919347410358442,True,0.0
Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,368.3690000000001,6.256760000000005,0,4,0.4820036309219499,False,0.16666666666666666
ClCC(Cl)CCl,147.43200000000002,2.0713999999999997,0,0,0.5247282741569694,True,0.08333333333333333
OCCOCCOCCO,150.174,-0.9958000000000002,2,4,0.4571376225737072,True,0.0
OCCN(CCO)CCO,149.19,-1.734699999999999,3,4,0.419530358360434,True,0.0
CC(C)NCC(O)c1ccc(O)c(O)c1,211.261,1.1291999999999998,4,4,0.5632719285067509,True,0.08333333333333333
Cc1cc(C)c(N)cc1C,135.21,2.1940600000000003,1,1,0.5420721160262785,True,0.0
N#CN,42.041,-0.57382,1,2,0.29116796106751763,True,0.0
CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,331.35300000000007,1.5809999999999997,2,5,0.8701839218107901,True,0.16666666666666666
CC(=O)Nc1ccccc1C,149.19299999999996,1.95342,1,1,0.6492858960302428,True,0.0
CC(=O)Nc1cccc(C)c1,149.19299999999998,1.9534199999999997,1,1,0.6492858960302429,True,0.0
CC1=C2[C@H](/C=C(\C)C(=O)O)CC[C@@H](C)[C@H]2[C@H](O)C1,250.33799999999997,2.760700000000001,2,2,0.5849895927110317,True,0.0
Cl[In](Cl)Cl,221.17700000000002,1.6877,0,0,0.5835731485648241,True,0.16666666666666666
CCCCOC(=O)CO,132.159,0.322,1,3,0.4423918454138035,True,0.0
CN(C1CCCCC1)C1CCCCC1,195.34999999999994,3.5836000000000023,0,1,0.6506949332582602,True,0.0
Cc1ccnc(N)c1,108.144,0.9722200000000001,1,2,0.5375123323676086,True,0.0
CN(C)C(C)(C)CO,117.19199999999998,0.3188999999999998,1,2,0.562724308293204,True,0.08333333333333333
CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1,222.28799999999995,2.2430000000000003,0,4,0.5428180614192547,True,0.0
COS(=O)(=O)[O-],111.09799999999998,-0.9069999999999998,0,4,0.3243810470636355,True,0.0
CCCCC(CC)COC(=O)/C=C/c1ccc(OC)cc1,290.403,4.468000000000004,0,3,0.49706450017145404,True,0.0
COCCOC(=O)CC#N,143.142,0.08967999999999998,0,4,0.4130479181451403,True,0.0
COC(C)=O,74.079,0.17930000000000001,0,2,0.38296659073251405,True,0.0
CC(C)c1cc(C(C)C)cc(C(C)C)c1,204.35699999999997,5.056800000000004,0,0,0.6455035362648304,False,0.0
NCC1CCCC(CN)C1,142.24599999999998,0.7102,2,2,0.5963264062110583,True,0.0
CC(O)CC(C)O,104.14899999999999,0.1381,2,2,0.5227723514658118,True,0.0
c1ccc(OCCOc2ccccc2)cc1,214.26400000000004,3.144400000000002,0,2,0.711726265054836,True,0.25
CCCNC(C)C(=O)Nc1ccccc1C,220.316,2.3216200000000002,2,2,0.7992484445643814,True,0.0
c1ccc2c(c1)ccc1ccccc12,178.23399999999998,3.993000000000002,0,0,0.4564102473768608,True,0.0
CN1C(=O)N(C)C(O)C1O,146.146,-1.3796000000000004,2,3,0.44245418786842383,True,0.0
CC(C)c1ccc(S(=O)(=O)O)cc1,200.259,2.0567,1,2,0.7432660695509798,True,0.0
COCCOCCOC,134.175,0.29580000000000006,0,3,0.4887535185088601,True,0.0
O=C(O)C1=NN(c2ccc(S(=O)(=O)O)cc2)C(=O)C1,284.2490000000001,0.11059999999999975,2,5,0.7589178498660835,True,0.0
CCOC(=O)NC(C)(C)Cc1ccc(Cl)cc1,255.74499999999998,3.4072000000000022,1,2,0.8954909293139623,True,0.0
CC(=O)C(=O)[O-],87.05399999999999,-1.6747000000000003,0,3,0.3589653619490149,True,0.0
CC(=O)OC1C2(C)CCC(C2)C1(C)C,196.29,2.7643000000000013,0,2,0.6027050642944551,True,0.0
O=S(=O)([O-])[O-].[Li+].[Li+],109.945,-7.33,0,4,0.17606208229235762,True,0.0
CCCCCBr,151.047,2.5715000000000012,0,0,0.4291365189405641,True,0.0
CCCC[n+]1ccc(C)cc1,150.24499999999998,2.08262,0,0,0.5807694342743971,True,0.4166666666666667
COC(=O)Nc1nc2cc(S(=O)c3ccccc3)ccc2[nH]1,315.35400000000004,2.9079000000000006,2,4,0.778102655963978,True,0.16666666666666666
CC1CCC(=O)C1=O,112.12799999999999,0.5545,0,2,0.42879345144765296,True,0.0
CCN1C(=O)c2ccccc2C1Nc1ccc(OCCN2CCCCC2)cc1,379.50400000000025,4.137700000000003,1,4,0.7853696263331172,True,0.0
O=C1CCCCCCCCCCOCCCCO1,256.3859999999999,3.850900000000003,0,3,0.6174897142006701,True,0.08333333333333333
CSSc1ccoc1C,160.26299999999998,2.958120000000001,0,3,0.6173832327856263,True,0.0
Cc1occc(=O)c1OC(=O)C(C)C,196.20199999999997,1.50962,0,4,0.6725514491648407,True,0.0
CCC(=O)OCc1ccc(OC)cc1,194.23,2.1483999999999996,0,3,0.6887701701392165,True,0.0
CCCC1CCOC(C)S1,160.28199999999998,2.654600000000001,0,2,0.6139060144889976,True,0.0
CC(C)NCC(O)c1ccc([N+](=O)[O-])cc1,224.26,1.6261999999999999,2,4,0.5883997822624155,True,0.0
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,385.5120000000001,2.0881999999999996,0,6,0.551662995519089,True,0.08333333333333333
CS(=O)(=O)Cl,114.55300000000001,0.18480000000000008,0,2,0.4214268419517387,True,0.0
Cc1cccc(C(=O)O)c1,136.15,1.69322,1,1,0.6374596390700276,True,0.0
O=C(O)c1cccc(O)c1,138.12199999999999,1.0903999999999998,2,2,0.6102585058580265,True,0.0
Cc1ccc(C(=O)O)cc1,136.15,1.69322,1,1,0.6374596390700276,True,0.0
CC(=O)OC(C)(C)C1CC=C(C)CC1,196.28999999999996,3.0745000000000013,0,2,0.5008915903247252,True,0.08333333333333333
Cl[Si](Cl)(c1ccccc1)c1ccccc1,253.20400000000004,2.720600000000001,0,0,0.5699599765916368,True,0.08333333333333333
COCCOC,90.122,0.2792,0,2,0.4632611164076684,True,0.0
CCOCCOCC,118.176,1.0594000000000001,0,2,0.5024136978092385,True,0.0
O=C(O)CCC(=O)C(=O)O,146.098,-0.49509999999999993,2,3,0.5216253022295052,True,0.0
C[N+](=O)[O-],61.040000000000006,-0.10710000000000008,0,2,0.28953844149198227,True,0.08333333333333333
O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,284.098,4.693900000000002,0,3,0.6062690853537354,True,0.08333333333333333
CCCCC(CC)CO,130.231,2.1951000000000005,1,1,0.6045431522728564,True,0.0
C1CC2OC2CC1C1CO1,140.182,0.9527,0,2,0.5065501878194335,True,0.0
CC(C)N(C(=O)COc1nnc(C(F)(F)F)s1)c1ccc(F)cc1,363.336,3.5164000000000026,0,5,0.763089425731024,True,0.08333333333333333
CCN(Cc1c(F)cccc1Cl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],421.7340000000001,5.340800000000003,0,5,0.3565164556015876,False,0.25
COC(=O)CSc1cc(/N=c2\sc(=O)n3n2CCCC3)c(F)cc1Cl,403.88800000000026,2.7951000000000015,0,8,0.5812749561636426,True,0.0
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,336.4320000000001,2.3655,3,5,0.5710137425129463,True,0.0
Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,335.3410000000001,1.48242,2,6,0.859388856248687,True,0.08333333333333333
CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,260.31399999999996,3.167200000000001,1,3,0.8589607719574609,True,0.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,538.066,7.193400000000004,0,0,0.301389727131657,False,0.0
CNC(=O)Oc1ccccc1OC(C)C,209.24499999999998,2.192,1,3,0.8296418352028072,True,0.0
CCCCCCCCCCO,158.285,3.119400000000002,1,1,0.5380402798848124,True,0.08333333333333333
CCCCCCCCCCCCCO,200.36599999999996,4.289700000000004,1,1,0.4932559566480433,True,0.0
CCCCCCCCO,130.23100000000002,2.3392000000000013,1,1,0.5470483699238978,True,0.0
CCOCCOCCO,134.175,0.031799999999999884,1,3,0.5208371951853752,True,0.0
CCCCCCCCCC(C)=O,170.296,3.7161000000000026,0,1,0.5073577055441593,True,0.0
CC12CCCC=C1C(=O)OC2=O,166.176,1.1864000000000001,0,3,0.40069745156383196,True,0.0
O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,404.4910000000001,3.795500000000003,0,3,0.5874798137867985,True,0.0
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,294.33600000000007,1.17662,2,6,0.819763337617683,True,0.0
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,270.339,1.2295199999999997,2,6,0.8173307365183631,True,0.0
Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,264.31,1.16802,2,5,0.8107373568997642,True,0.0
COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,280.30899999999997,0.8681999999999999,2,6,0.8045216732232587,True,0.0
COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,280.30899999999997,0.8681999999999999,2,6,0.8045216732232587,True,0.0
CC(=O)CC(=O)Nc1ccccc1,177.203,1.6041999999999998,1,2,0.7126672765839991,True,0.25
CC(=O)O,60.05200000000001,0.09089999999999993,1,1,0.4298828832001217,True,0.0
CC(=O)OC(C)=O,102.089,0.09600000000000009,0,3,0.32146962429561426,True,0.0
CC(=O)Nc1ccc(C(=O)O)cc1,179.17499999999998,1.3432,2,2,0.7195027364935574,True,0.0
CC(=O)C(C)O,88.106,-0.043800000000000006,1,2,0.4878577781338866,True,0.0
CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)cc1,390.56400000000025,6.433000000000007,0,4,0.3433083562994692,False,0.0
CCC(C)S,90.19099999999999,1.7147,1,1,0.4655191344262667,True,0.0
Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,248.30700000000004,2.0696,2,3,0.8166373474728847,True,0.0
Cc1c(Cn2ccnc2)c2ccccc2n1CCC(=O)O,283.33099999999996,2.66922,1,4,0.782802458907646,True,0.0
COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O,378.4280000000001,3.515640000000001,1,5,0.6774712956679046,True,0.0
CN1CCN(C(=O)C2CCCCC2)CC1,210.3209999999999,1.3406999999999998,0,2,0.6518542909980531,True,0.0
O=[N+]([O-])c1cccc(I)c1,249.00699999999998,2.1994,0,2,0.4346469827065539,True,0.0
CCCCCCCCCCCCCCCCCCO,270.50099999999986,6.240200000000008,1,1,0.3290608710763124,False,0.0
CCCCCCCCCCCCCCCC(=O)OC,270.45699999999994,5.640700000000005,0,2,0.30139776583567224,False,0.0
COC(=O)CC(=O)OC,132.115,-0.2775000000000001,0,4,0.38282268372876527,True,0.0
CN1CCOCC1,101.149,-0.05160000000000009,0,2,0.4238893295863885,True,0.0
CCCC(C)C,86.178,2.442500000000001,0,0,0.4838902980848686,True,0.0
[Ni+2].c1cc[cH-]c1.c1cc[cH-]c1,188.88299999999998,2.8085000000000013,0,0,0.4409601037526016,True,0.0
CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,382.5290000000001,3.8210000000000024,1,3,0.7050592233207414,True,0.0
N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSCCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,1069.2379999999998,-4.13203000000001,14,15,0.027500717327745408,False,0.0
COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21,354.45000000000005,2.647100000000001,2,4,0.7729574057454922,True,0.08333333333333333
c1cnc2cc3c(cc2n1)C1CNCC3C1,211.26799999999994,1.8038999999999998,1,3,0.721762960406491,True,0.0
O=C(O)C(Cl)(Cl)Cl,163.387,1.4412,1,1,0.5487853049557158,True,0.0
FC(F)(Cl)C(F)(Cl)Cl,187.37500000000003,2.9189,0,0,0.553756284383752,True,0.0
CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,470.6910000000005,7.066100000000009,0,6,0.09026518387328009,False,0.0
BrC(Br)Br,252.731,2.4547,0,0,0.5812778100557083,True,0.0
Cc1cc(=O)n(-c2ccccc2)n1C,188.23000000000002,1.4844199999999999,0,3,0.6656235641878139,True,0.0
CCOc1ccc(NC(C)=O)cc1,179.219,2.0437,1,2,0.7706788668096719,True,0.0
CC/C=C/CCO,100.161,1.335,1,1,0.5304015629545965,True,0.0
O=Cc1ccc(Cl)cc1Cl,175.01399999999998,2.805900000000001,0,1,0.5993581530925117,True,0.0
c1ccc(SSc2ccccc2)cc1,218.34600000000003,4.486000000000002,0,2,0.6963009038231919,True,0.08333333333333333
CC/C=C\CCO,100.161,1.335,1,1,0.5304015629545965,True,0.0
COP(=O)(NC(C)=O)SC,183.16899999999998,1.24,1,4,0.668589141165655,True,0.0
N#Cc1ccc(Cl)cc1,137.569,2.2116800000000003,0,1,0.5379969190099316,True,0.0
CC(C)CCCC(=O)O,130.187,1.8973,1,1,0.6306362992241077,True,0.0
COC(=O)c1ccccc1Cl,170.59499999999997,2.1266,0,2,0.6039269770983688,True,0.0
C=C[Si](C)(C)O[Si](C)(C)C=C,186.40299999999996,2.863600000000001,0,1,0.6135487626060592,True,0.0
CCCC(C)(COC(N)=O)COC(N)=O,218.25299999999996,0.9834000000000005,2,4,0.6928160102714501,True,0.0
Cc1cc(C)cc(OCC2CNC(=O)O2)c1,221.256,1.7906399999999998,1,3,0.8460710155484403,True,0.0
O=C(O[C@@H](C(=O)O)[C@@H](OC(=O)c1ccccc1)C(=O)O)c1ccccc1,358.3020000000001,1.6068,2,6,0.7146807549695402,True,0.0
CNC.O=C(O)COc1ccc(Cl)cc1Cl,266.124,2.2923999999999998,2,3,0.8808071274625433,True,0.0
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,243.21900000000002,-2.563,4,8,0.4489304892314893,True,0.16666666666666666
Cc1ccc(C(C)(C)O)cc1,150.221,2.2224200000000005,1,1,0.6504671047881185,True,0.0
CCCC(=O)OC(=O)CCC,158.19699999999995,1.6563999999999999,0,3,0.4612803641355781,True,0.0
CC(C)=CCC/C(C)=C\CO,154.253,2.6714000000000016,1,1,0.6171312932317708,True,0.0
COc1cc(-c2ccc(N)c(OC)c2)ccc1N,244.29399999999995,2.5351999999999997,2,4,0.8138408001470395,True,0.25
CC(C)=CCC/C(C)=C/CO,154.253,2.6714000000000016,1,1,0.6171312932317708,True,0.16666666666666666
CC(C)=CCCC(C)CCO,156.269,2.751300000000001,1,1,0.6067463726043824,True,0.0
CCCCON=O,103.121,1.4845,0,3,0.3068770515611316,True,0.0
CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2.CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2,578.7500000000003,3.8618000000000023,2,8,0.45596712571718584,False,0.0
C1CS1,60.120999999999995,0.7332000000000001,0,1,0.3713348592881099,True,0.0
CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1,348.44300000000015,2.1206999999999994,1,5,0.5468456379677686,True,0.16666666666666666
CSc1nc(NC(C)C)nc(NC(C)C)n1,241.364,2.2340999999999998,2,6,0.7708358657547913,True,0.0
C=CCc1cc(OC)c(O)c(C(=O)NCCO)c1,251.28199999999995,0.8514000000000002,3,4,0.6549125288003494,True,0.08333333333333333
Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1,253.26199999999997,-1.3073,4,7,0.5232780259906572,True,0.0
CCCCCCCOC(C)=O,158.24099999999999,2.5199000000000007,0,2,0.4383150695699537,True,0.08333333333333333
Brc1ccc(-c2ccccc2)cc1,233.108,4.116100000000003,0,0,0.6945848540367182,True,0.0
NC(CCC(=O)O)C(=O)O,147.13,-0.7368999999999997,3,3,0.48597553095435087,True,0.0
CCCC[n+]1ccccc1.F[B-](F)(F)F,223.02199999999993,3.074200000000002,0,0,0.4207977731697657,True,0.08333333333333333
Clc1ccc(C2(Cn3cncn3)OCCO2)c(Cl)c1,300.145,2.4847,0,5,0.873553410323628,True,0.0
O=C[C@@H](O)[C@H](O)[C@H](O)CO,150.12999999999997,-2.7397000000000005,4,5,0.3258384035161683,True,0.0
CSc1nc(N=[N+]=[N-])nc(NC(C)C)n1,225.28100000000003,2.3556,1,6,0.36669227466930926,True,0.08333333333333333
Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,314.37000000000006,2.2553,2,5,0.7227517735358318,True,0.0
CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,417.38700000000006,2.904300000000001,2,5,0.6857014799619972,True,0.0
c1ccc2c(c1)sc1ccccc12,184.263,4.054500000000002,0,1,0.4940581960165391,True,0.0
Oc1ccccc1F,112.103,1.5312999999999999,1,1,0.5392148187981868,True,0.0
Fc1ccccc1-c1ccccc1,172.202,3.492700000000002,0,0,0.6172445494970527,True,0.0
CC(C)=CC(=O)C=C(C)C,138.20999999999998,2.4879000000000007,0,1,0.535637312555257,True,0.0
CC(C)(CCC(=O)O)C(=O)O,160.16899999999998,0.962,2,2,0.6419228476555303,True,0.0
CC(=O)CCC=C(C)CCC=C(C)C,194.31799999999998,4.048300000000003,0,1,0.5829327748874501,True,0.0
CC(C)(CC(=O)O)C(=O)O,146.142,0.5718999999999997,2,2,0.6100056667151694,True,0.0
CC(=O)C(C)=O,86.08999999999999,0.1644000000000001,0,2,0.42594168943823185,True,0.0
CC(=O)C1=C(C)[C@@H]2C[C@]3(C1)[C@@H](CC[C@H]3C)C2(C)C,246.39399999999995,4.3742000000000045,0,1,0.6709938607057759,True,0.0
C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,286.324,1.2582,0,6,0.3233584101337163,True,0.0
CC(C)=CC=O,84.118,1.1515,0,1,0.34382743300733615,True,0.0
CC(C)(C#N)C(C)(C)C#N,136.19799999999998,2.08596,0,2,0.5537173382009433,True,0.0
CSSC,94.20400000000001,1.6274,0,2,0.4528402196875038,True,0.0
CCOc1ccccc1N,137.18199999999996,1.6675,1,2,0.6290814951669367,True,0.08333333333333333
CC(Cl)(Cl)[N+](=O)[O-],143.957,1.4144,0,2,0.24140889979353933,True,0.0
CCCCCCCCC=O,142.242,2.935900000000001,0,1,0.3943168373689603,True,0.0
CCC(C)C(C)=O,100.16099999999999,1.6215,0,1,0.5150193170931499,True,0.08333333333333333
CC(C)C=O,72.107,0.8412999999999999,0,1,0.41938247962025627,True,0.0
CC(CCC(=O)O)C(=O)O,146.142,0.5718999999999997,2,2,0.6076396395507399,True,0.0
CCCC(C)C(=O)O,116.15999999999998,1.5072,1,1,0.6064010060918424,True,0.0
CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,371.2750000000001,2.6804000000000006,1,4,0.835602403925724,True,0.0
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,232.28299999999996,1.3532,2,3,0.5969362176118971,True,0.08333333333333333
Cc1ccc([N+](=O)[O-])cc1N,152.153,1.4854199999999997,1,3,0.37618304623671805,True,0.08333333333333333
NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,585.6080000000002,-8.424200000000015,13,17,0.11306379404457513,False,0.08333333333333333
O=P(O)(O)c1ccccc1,158.093,0.4895999999999999,2,1,0.5844968188232009,True,0.0
CC(C)c1ccccc1O,136.19399999999996,2.5156000000000014,1,1,0.6285471901725991,True,0.0
CC(=N\O)/C(C)=N/O,116.11999999999999,0.6866,2,4,0.30042553502111485,True,0.0
COc1ccc2ccccc2c1,158.2,2.8484000000000007,0,1,0.6196937967945624,True,0.0
O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1,369.33900000000006,3.614700000000002,2,5,0.5495990091443305,True,0.0
CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,516.8570000000003,9.908299999999995,2,4,0.3131966868527805,False,0.0
CN1CCOC(c2ccccc2)c2ccccc2C1,253.345,3.238000000000002,0,2,0.7733298315151294,True,0.08333333333333333
CCO[Si](C)(OCC)OCC,178.30399999999997,1.6645999999999999,0,3,0.5789819165403256,True,0.0
CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,284.38100000000003,2.16972,2,5,0.7856511740400417,True,0.0
CC(=O)OC1CC(C)OC(C)O1,174.196,1.0470000000000002,0,4,0.5571629512262386,True,0.0
COc1cc(-c2ccc(N=C=O)c(OC)c2)ccc1N=C=O,296.282,3.3054000000000014,0,6,0.6261606368107588,True,0.08333333333333333
O=C(O)CCCCCCCCCCC(=O)O,230.30399999999995,3.0566000000000013,2,2,0.5348176777769735,True,0.08333333333333333
CCC(C)NC(N)=O,116.164,0.4532000000000002,2,1,0.5404840820658836,True,0.0
[C-]#N.[Cu+],89.564,0.09387,0,1,0.3049759423593777,True,0.08333333333333333
Clc1ccc(Cl)c(Cl)c1,181.449,3.6468000000000007,0,0,0.5361021552744023,True,0.0
O=C(c1ccccc1)c1ccccc1,182.222,2.917600000000001,0,1,0.6524732866647586,True,0.16666666666666666
CCOc1cc(C=O)ccc1O,166.176,1.6034,1,3,0.6935743887715065,True,0.0
COc1cc(C=O)ccc1O,152.14899999999997,1.2132999999999998,1,3,0.6477438574453785,True,0.0
CC(C)(C)C(=O)CCl,134.606,1.8404,0,1,0.5005086115560202,True,0.0
O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,395.43400000000014,2.423800000000001,1,5,0.6735760490733903,True,0.0
CCC(C)(C#N)/N=N/C(C)(C#N)CC,192.266,2.8231600000000014,0,4,0.6422153955317664,True,0.0
CC(S)C(=O)NCC(=O)O,163.198,-0.49450000000000044,3,3,0.4915427134370948,True,0.0
Clc1ccc2nsnc2c1NC1=NCCN1,253.718,1.7157999999999993,2,6,0.8124044266873097,True,0.08333333333333333
CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,316.4270000000002,0.5024999999999997,2,8,0.7909853075121279,True,0.0
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,247.27599999999998,0.5344200000000001,0,6,0.5584635043283493,True,0.16666666666666666
C=CCCCCCCCCC(=O)O,184.279,3.3778000000000015,1,1,0.44033516945280404,True,0.0
O=C1CCCO1,86.09,0.3234,0,2,0.3967776605314054,True,0.0
CC(C)(C)c1ccc(O)cc1,150.22099999999998,2.689700000000001,1,1,0.602501219487069,True,0.08333333333333333
CC(C)(C)c1cc(O)ccc1O,166.21999999999997,2.395300000000001,2,2,0.5808370712927261,True,0.3333333333333333
CC1CC(=O)O1,86.08999999999999,0.3218,0,2,0.3967364100558657,True,0.0
CCCCNC(N)=O,116.16399999999999,0.45480000000000026,2,1,0.5167950371746074,True,0.08333333333333333
Nc1cc(S(=O)(=O)[O-])cc2cc(S(=O)(=O)O)cc(O)c12,318.30800000000005,0.2783999999999998,3,7,0.5257016398234173,True,0.0
CC(O)C(CO)C(C)O,134.175,-0.6435000000000002,3,3,0.4807249694640298,True,0.0
COCCOCCOCCOCCOCCO,252.30699999999993,-0.30849999999999816,1,6,0.4278489003355898,True,0.0
O=C(O)c1cc(Cl)cc([N+](=O)[O-])c1Cl,236.01,2.599800000000001,1,3,0.6314904083319581,True,0.08333333333333333
CCCCCCCCCCCCCN1CC(C)OC(C)C1,297.527,5.406600000000005,0,2,0.44673993731947287,False,0.0
C[n+]1ccn(CCO)c1.F[B-](F)(F)F,213.97099999999998,0.6049,1,2,0.43565455073977033,True,0.0
CCCC[N+]1(C)CCCCC1,156.29299999999995,2.4170000000000007,0,0,0.5504696144422424,True,0.0
CC[C@H](N)c1ccccc1,135.20999999999998,2.0964,1,1,0.6598822421050339,True,0.0
CCCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,285.2869999999999,1.8256000000000001,0,3,0.48334013365338346,True,0.0
CC/C=C\CCCCCCCCCCOC(C)=O,254.41399999999993,5.026600000000005,0,2,0.27733813179681116,False,0.0
CC(C)(c1ccccc1)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)c2ccccc2)c1,447.58200000000016,6.777900000000007,1,4,0.3230966931535737,False,0.0
NC(=O)c1cnccn1,123.11499999999998,-0.4245000000000001,1,3,0.5507568071868295,True,0.0
CCCCC(CC)COCC1CO1,186.29499999999996,2.6182000000000007,0,2,0.5434671391333968,True,0.0
C=C(C)C(=O)OCC(C)O,144.17,0.4865,1,3,0.46279007494264723,True,0.0
CCCCCCCCBr,193.128,3.741800000000003,0,0,0.4448633678942572,True,0.0
CCCCCCCCCCCCO,186.33899999999997,3.8996000000000035,1,1,0.5129821812363801,True,0.0
C=CCCCCCCCCCC,168.32399999999998,4.703200000000004,0,0,0.34551355016017615,True,0.0
CCCCCCCCCCCO,172.31199999999998,3.5095000000000023,1,1,0.5276216187512563,True,0.0
